continent,location,date,population,new_vaccinations,Rolling_People_Vaccinated
Asia,Kyrgyzstan,2021-09-03,6628347,7164,628727
Asia,Kyrgyzstan,2021-09-04,6628347,4100,632827
Asia,Kyrgyzstan,2021-09-05,6628347,7730,640557
Asia,Kyrgyzstan,2021-09-06,6628347,15949,656506
Asia,Kyrgyzstan,2021-09-07,6628347,7698,664204
Asia,Kyrgyzstan,2021-09-10,6628347,6833,671037
Asia,Kyrgyzstan,2021-09-11,6628347,1542,672579
Asia,Kyrgyzstan,2021-09-12,6628347,12878,685457
Asia,Kyrgyzstan,2021-09-13,6628347,7216,692673
Asia,Kyrgyzstan,2021-09-14,6628347,16223,708896
Asia,Kyrgyzstan,2021-09-15,6628347,17114,726010
Asia,Kyrgyzstan,2021-09-16,6628347,4652,730662
Asia,Kyrgyzstan,2021-09-17,6628347,11652,742314
Asia,Kyrgyzstan,2021-09-18,6628347,3824,746138
Asia,Kyrgyzstan,2021-09-19,6628347,7920,754058
Asia,Kyrgyzstan,2021-09-20,6628347,11536,765594
Asia,Kyrgyzstan,2021-09-21,6628347,11260,776854
Asia,Kyrgyzstan,2021-09-22,6628347,14098,790952
Asia,Kyrgyzstan,2021-09-23,6628347,16612,807564
Asia,Kyrgyzstan,2021-09-24,6628347,6559,814123
Asia,Kyrgyzstan,2021-09-25,6628347,2022,816145
Asia,Kyrgyzstan,2021-09-26,6628347,10938,827083
Asia,Kyrgyzstan,2021-09-27,6628347,11024,838107
Asia,Kyrgyzstan,2021-09-28,6628347,13853,851960
Asia,Kyrgyzstan,2021-09-29,6628347,11594,863554
Asia,Kyrgyzstan,2021-09-30,6628347,10913,874467
Asia,Kyrgyzstan,2021-10-01,6628347,6892,881359
Asia,Kyrgyzstan,2021-10-02,6628347,2085,883444
Asia,Kyrgyzstan,2021-10-03,6628347,3584,887028
Asia,Kyrgyzstan,2021-10-04,6628347,10025,897053
Asia,Kyrgyzstan,2021-10-05,6628347,10969,908022
Asia,Kyrgyzstan,2021-10-06,6628347,9446,917468
Asia,Kyrgyzstan,2021-10-07,6628347,11502,928970
Asia,Kyrgyzstan,2021-10-08,6628347,10447,939417
Asia,Kyrgyzstan,2021-10-09,6628347,3224,942641
Asia,Kyrgyzstan,2021-10-10,6628347,6893,949534
Asia,Kyrgyzstan,2021-10-11,6628347,10836,960370
Asia,Kyrgyzstan,2021-10-12,6628347,11366,971736
Asia,Kyrgyzstan,2021-10-13,6628347,8877,980613
Asia,Kyrgyzstan,2021-10-14,6628347,12739,993352
Asia,Kyrgyzstan,2021-10-15,6628347,11449,1004801
Asia,Kyrgyzstan,2021-10-16,6628347,3152,1007953
Asia,Kyrgyzstan,2021-10-17,6628347,5079,1013032
Asia,Kyrgyzstan,2021-10-18,6628347,14347,1027379
Asia,Kyrgyzstan,2021-10-19,6628347,18464,1045843
Asia,Kyrgyzstan,2021-10-20,6628347,6611,1052454
Asia,Kyrgyzstan,2021-10-21,6628347,10852,1063306
Asia,Kyrgyzstan,2021-10-22,6628347,8103,1071409
Asia,Kyrgyzstan,2021-10-23,6628347,4786,1076195
Asia,Kyrgyzstan,2021-10-24,6628347,6081,1082276
Asia,Kyrgyzstan,2021-10-25,6628347,10570,1092846
Asia,Kyrgyzstan,2021-10-26,6628347,11291,1104137
Asia,Kyrgyzstan,2021-10-27,6628347,12405,1116542
Asia,Kyrgyzstan,2021-10-28,6628347,14409,1130951
Asia,Kyrgyzstan,2021-10-29,6628347,10892,1141843
Asia,Kyrgyzstan,2021-10-30,6628347,2264,1144107
Asia,Kyrgyzstan,2021-10-31,6628347,12094,1156201
Asia,Kyrgyzstan,2021-11-01,6628347,6968,1163169
Asia,Kyrgyzstan,2021-11-02,6628347,15150,1178319
Asia,Kyrgyzstan,2021-11-03,6628347,10643,1188962
Asia,Kyrgyzstan,2021-11-04,6628347,9551,1198513
Asia,Kyrgyzstan,2021-11-05,6628347,13345,1211858
Asia,Kyrgyzstan,2021-11-06,6628347,2935,1214793
Asia,Kyrgyzstan,2021-11-07,6628347,2669,1217462
Asia,Kyrgyzstan,2021-11-08,6628347,3359,1220821
Asia,Kyrgyzstan,2021-11-09,6628347,8584,1229405
Asia,Kyrgyzstan,2021-11-10,6628347,9842,1239247
Asia,Kyrgyzstan,2021-11-11,6628347,19361,1258608
Asia,Kyrgyzstan,2021-11-12,6628347,10703,1269311
Asia,Kyrgyzstan,2021-11-13,6628347,1145,1270456
Asia,Kyrgyzstan,2021-11-14,6628347,8647,1279103
Asia,Kyrgyzstan,2021-11-15,6628347,12012,1291115
Asia,Kyrgyzstan,2021-11-16,6628347,12599,1303714
Asia,Kyrgyzstan,2021-11-17,6628347,11901,1315615
Asia,Kyrgyzstan,2021-11-18,6628347,7096,1322711
Asia,Kyrgyzstan,2021-11-19,6628347,13311,1336022
Asia,Kyrgyzstan,2021-11-20,6628347,1895,1337917
Asia,Kyrgyzstan,2021-11-21,6628347,11446,1349363
Asia,Kyrgyzstan,2021-11-22,6628347,11469,1360832
Asia,Kyrgyzstan,2021-11-23,6628347,13106,1373938
Asia,Kyrgyzstan,2021-11-24,6628347,7607,1381545
Asia,Kyrgyzstan,2021-11-25,6628347,15512,1397057
Asia,Kyrgyzstan,2021-11-26,6628347,5056,1402113
Asia,Kyrgyzstan,2021-11-27,6628347,4757,1406870
Asia,Kyrgyzstan,2021-11-30,6628347,10021,1416891
Asia,Kyrgyzstan,2021-12-01,6628347,11843,1428734
Asia,Kyrgyzstan,2021-12-02,6628347,10134,1438868
Asia,Kyrgyzstan,2021-12-03,6628347,7756,1446624
Asia,Kyrgyzstan,2021-12-06,6628347,9807,1456431
Asia,Kyrgyzstan,2021-12-07,6628347,8874,1465305
Asia,Kyrgyzstan,2021-12-08,6628347,11959,1477264
Asia,Kyrgyzstan,2021-12-09,6628347,5852,1483116
Asia,Kyrgyzstan,2021-12-10,6628347,11181,1494297
Asia,Kyrgyzstan,2021-12-11,6628347,1595,1495892
Asia,Kyrgyzstan,2021-12-12,6628347,7102,1502994
Asia,Kyrgyzstan,2021-12-13,6628347,12623,1515617
Asia,Kyrgyzstan,2021-12-14,6628347,10121,1525738
Asia,Kyrgyzstan,2021-12-22,6628347,9252,1534990
Asia,Kyrgyzstan,2021-12-23,6628347,9904,1544894
Asia,Kyrgyzstan,2021-12-24,6628347,11224,1556118
Asia,Kyrgyzstan,2021-12-25,6628347,343,1556461
Asia,Kyrgyzstan,2021-12-26,6628347,4701,1561162
Asia,Kyrgyzstan,2021-12-27,6628347,8940,1570102
Asia,Kyrgyzstan,2021-12-28,6628347,9880,1579982
Asia,Kyrgyzstan,2021-12-29,6628347,1959,1581941
Asia,Kyrgyzstan,2021-12-30,6628347,9354,1591295
Asia,Kyrgyzstan,2021-12-31,6628347,786,1592081
Asia,Kyrgyzstan,2022-01-01,6628347,794,1592875
Asia,Kyrgyzstan,2022-01-02,6628347,4676,1597551
Asia,Kyrgyzstan,2022-01-03,6628347,4732,1602283
Asia,Kyrgyzstan,2022-01-04,6628347,6878,1609161
Asia,Kyrgyzstan,2022-01-05,6628347,6880,1616041
Asia,Kyrgyzstan,2022-01-06,6628347,2897,1618938
Asia,Kyrgyzstan,2022-01-07,6628347,2826,1621764
Asia,Kyrgyzstan,2022-01-08,6628347,1780,1623544
Asia,Kyrgyzstan,2022-01-09,6628347,6184,1629728
Asia,Kyrgyzstan,2022-01-10,6628347,10949,1640677
Asia,Kyrgyzstan,2022-01-11,6628347,7789,1648466
Asia,Kyrgyzstan,2022-01-12,6628347,12627,1661093
Asia,Kyrgyzstan,2022-01-13,6628347,8908,1670001
Asia,Kyrgyzstan,2022-01-14,6628347,8884,1678885
Asia,Kyrgyzstan,2022-01-15,6628347,1965,1680850
Asia,Kyrgyzstan,2022-01-16,6628347,8648,1689498
Asia,Kyrgyzstan,2022-01-19,6628347,13289,1702787
Asia,Kyrgyzstan,2022-01-20,6628347,18357,1721144
Asia,Kyrgyzstan,2022-01-21,6628347,8322,1729466
Asia,Kyrgyzstan,2022-01-22,6628347,2030,1731496
Asia,Kyrgyzstan,2022-01-23,6628347,4248,1735744
Asia,Kyrgyzstan,2022-01-24,6628347,8134,1743878
Asia,Kyrgyzstan,2022-01-25,6628347,14189,1758067
Asia,Kyrgyzstan,2022-01-26,6628347,11467,1769534
Asia,Kyrgyzstan,2022-01-27,6628347,11680,1781214
Asia,Kyrgyzstan,2022-01-28,6628347,11050,1792264
Asia,Kyrgyzstan,2022-01-29,6628347,4271,1796535
Asia,Kyrgyzstan,2022-01-30,6628347,8453,1804988
Asia,Kyrgyzstan,2022-01-31,6628347,10074,1815062
Asia,Kyrgyzstan,2022-02-01,6628347,11074,1826136
Asia,Kyrgyzstan,2022-02-02,6628347,7935,1834071
Asia,Kyrgyzstan,2022-02-03,6628347,8763,1842834
Asia,Kyrgyzstan,2022-02-04,6628347,7516,1850350
Asia,Kyrgyzstan,2022-02-05,6628347,1549,1851899
Asia,Kyrgyzstan,2022-02-06,6628347,2649,1854548
Asia,Kyrgyzstan,2022-02-07,6628347,11506,1866054
Asia,Kyrgyzstan,2022-02-08,6628347,11208,1877262
Asia,Kyrgyzstan,2022-02-09,6628347,8419,1885681
Asia,Kyrgyzstan,2022-02-10,6628347,11546,1897227
Asia,Kyrgyzstan,2022-02-11,6628347,10445,1907672
Asia,Kyrgyzstan,2022-02-12,6628347,3659,1911331
Asia,Kyrgyzstan,2022-02-13,6628347,4783,1916114
Asia,Kyrgyzstan,2022-02-14,6628347,11801,1927915
Asia,Kyrgyzstan,2022-02-15,6628347,8736,1936651
Asia,Kyrgyzstan,2022-02-16,6628347,14218,1950869
Asia,Kyrgyzstan,2022-02-17,6628347,15282,1966151
Asia,Kyrgyzstan,2022-02-18,6628347,14315,1980466
Asia,Kyrgyzstan,2022-02-19,6628347,2287,1982753
Asia,Kyrgyzstan,2022-02-20,6628347,6584,1989337
Asia,Kyrgyzstan,2022-02-21,6628347,11087,2000424
Asia,Kyrgyzstan,2022-02-22,6628347,4577,2005001
Asia,Kyrgyzstan,2022-02-23,6628347,6044,2011045
Asia,Kyrgyzstan,2022-02-24,6628347,11634,2022679
Asia,Kyrgyzstan,2022-02-25,6628347,11306,2033985
Asia,Kyrgyzstan,2022-02-26,6628347,2574,2036559
Asia,Kyrgyzstan,2022-02-27,6628347,6491,2043050
Asia,Kyrgyzstan,2022-02-28,6628347,12156,2055206
Asia,Kyrgyzstan,2022-03-01,6628347,9893,2065099
Asia,Kyrgyzstan,2022-03-02,6628347,11414,2076513
Asia,Kyrgyzstan,2022-03-03,6628347,10306,2086819
Asia,Kyrgyzstan,2022-03-04,6628347,5470,2092289
Asia,Kyrgyzstan,2022-03-05,6628347,520,2092809
Asia,Kyrgyzstan,2022-03-06,6628347,5023,2097832
Asia,Kyrgyzstan,2022-03-07,6628347,1208,2099040
Asia,Kyrgyzstan,2022-03-08,6628347,6425,2105465
Asia,Kyrgyzstan,2022-03-09,6628347,7623,2113088
Asia,Kyrgyzstan,2022-03-10,6628347,11293,2124381
Asia,Kyrgyzstan,2022-03-11,6628347,4528,2128909
Asia,Kyrgyzstan,2022-03-12,6628347,844,2129753
Asia,Kyrgyzstan,2022-03-15,6628347,8511,2138264
Asia,Kyrgyzstan,2022-03-16,6628347,5609,2143873
Asia,Kyrgyzstan,2022-03-17,6628347,7768,2151641
Asia,Kyrgyzstan,2022-03-18,6628347,6232,2157873
Asia,Kyrgyzstan,2022-03-19,6628347,971,2158844
Asia,Kyrgyzstan,2022-03-20,6628347,358,2159202
Asia,Kyrgyzstan,2022-03-21,6628347,5137,2164339
Asia,Kyrgyzstan,2022-03-22,6628347,7220,2171559
Asia,Kyrgyzstan,2022-03-23,6628347,8410,2179969
Asia,Kyrgyzstan,2022-03-24,6628347,4899,2184868
Asia,Kyrgyzstan,2022-03-25,6628347,4708,2189576
Asia,Kyrgyzstan,2022-03-26,6628347,573,2190149
Asia,Kyrgyzstan,2022-03-27,6628347,4512,2194661
Asia,Kyrgyzstan,2022-03-28,6628347,2903,2197564
Asia,Kyrgyzstan,2022-03-29,6628347,8492,2206056
Asia,Kyrgyzstan,2022-03-30,6628347,7698,2213754
Asia,Kyrgyzstan,2022-03-31,6628347,3528,2217282
Asia,Kyrgyzstan,2022-04-04,6628347,3871,2221153
Asia,Kyrgyzstan,2022-04-05,6628347,7130,2228283
Asia,Kyrgyzstan,2022-04-06,6628347,136,2228419
Asia,Kyrgyzstan,2022-04-07,6628347,2829,2231248
Asia,Kyrgyzstan,2022-04-08,6628347,4363,2235611
Asia,Kyrgyzstan,2022-04-09,6628347,605,2236216
Asia,Kyrgyzstan,2022-04-10,6628347,3408,2239624
Asia,Kyrgyzstan,2022-04-11,6628347,7667,2247291
Asia,Kyrgyzstan,2022-04-12,6628347,3280,2250571
Asia,Kyrgyzstan,2022-04-13,6628347,7322,2257893
Asia,Kyrgyzstan,2022-04-14,6628347,3564,2261457
Asia,Kyrgyzstan,2022-04-18,6628347,5908,2267365
Asia,Kyrgyzstan,2022-04-19,6628347,1815,2269180
Asia,Kyrgyzstan,2022-04-20,6628347,4077,2273257
Asia,Kyrgyzstan,2022-04-21,6628347,4066,2277323
Asia,Kyrgyzstan,2022-04-24,6628347,2026,2279349
Asia,Kyrgyzstan,2022-04-25,6628347,4663,2284012
Asia,Kyrgyzstan,2022-04-26,6628347,4308,2288320
Asia,Kyrgyzstan,2022-04-27,6628347,4303,2292623
Asia,Kyrgyzstan,2022-04-28,6628347,5319,2297942
Asia,Kyrgyzstan,2022-04-29,6628347,3162,2301104
Asia,Kyrgyzstan,2022-04-30,6628347,1055,2302159
Asia,Kyrgyzstan,2022-05-01,6628347,203,2302362
Asia,Kyrgyzstan,2022-05-02,6628347,484,2302846
Asia,Kyrgyzstan,2022-05-03,6628347,2592,2305438
Asia,Kyrgyzstan,2022-05-04,6628347,2291,2307729
Asia,Laos,2021-04-22,7379358,5643,5643
Asia,Laos,2021-04-25,7379358,4153,9796
Asia,Laos,2021-04-26,7379358,709,10505
Asia,Laos,2021-05-15,7379358,19281,29786
Asia,Laos,2021-05-18,7379358,11137,40923
Asia,Laos,2021-05-19,7379358,14292,55215
Asia,Laos,2021-05-20,7379358,20253,75468
Asia,Laos,2021-05-21,7379358,21007,96475
Asia,Laos,2021-05-22,7379358,38652,135127
Asia,Laos,2021-05-23,7379358,0,135127
Asia,Laos,2021-06-01,7379358,36762,171889
Asia,Laos,2021-06-02,7379358,11558,183447
Asia,Laos,2021-06-03,7379358,19491,202938
Asia,Laos,2021-06-04,7379358,24280,227218
Asia,Laos,2021-06-05,7379358,24468,251686
Asia,Laos,2021-06-06,7379358,11406,263092
Asia,Laos,2021-06-07,7379358,6537,269629
Asia,Laos,2021-06-08,7379358,17424,287053
Asia,Laos,2021-06-09,7379358,16968,304021
Asia,Laos,2021-06-10,7379358,19768,323789
Asia,Laos,2021-06-11,7379358,25547,349336
Asia,Laos,2021-06-12,7379358,18811,368147
Asia,Laos,2021-06-13,7379358,9674,377821
Asia,Laos,2021-06-14,7379358,2468,380289
Asia,Laos,2021-06-15,7379358,11272,391561
Asia,Laos,2021-06-16,7379358,12219,403780
Asia,Laos,2021-06-17,7379358,0,403780
Asia,Laos,2021-06-18,7379358,48790,452570
Asia,Laos,2021-06-19,7379358,25741,478311
Asia,Laos,2021-06-22,7379358,26443,504754
Asia,Laos,2021-06-25,7379358,33750,538504
Asia,Laos,2021-06-26,7379358,26522,565026
Asia,Laos,2021-07-05,7379358,6844,571870
Asia,Laos,2021-07-06,7379358,14671,586541
Asia,Laos,2021-08-21,7379358,662440,1248981
Asia,Laos,2021-08-22,7379358,66965,1315946
Asia,Laos,2021-08-23,7379358,25004,1340950
Asia,Laos,2021-08-24,7379358,75594,1416544
Asia,Laos,2021-08-25,7379358,62831,1479375
Asia,Laos,2021-08-26,7379358,63815,1543190
Asia,Laos,2021-08-29,7379358,46920,1590110
Asia,Laos,2021-08-30,7379358,22803,1612913
Asia,Laos,2021-08-31,7379358,33506,1646419
Asia,Laos,2021-09-01,7379358,40241,1686660
Asia,Laos,2021-09-02,7379358,40582,1727242
Asia,Laos,2021-09-03,7379358,34797,1762039
Asia,Laos,2021-09-04,7379358,14850,1776889
Asia,Laos,2021-09-05,7379358,13946,1790835
Asia,Laos,2022-02-22,7379358,3956,1794791
Asia,Laos,2022-02-23,7379358,7659,1802450
Asia,Laos,2022-03-11,7379358,49067,1851517
Asia,Laos,2022-03-23,7379358,37326,1888843
Asia,Laos,2022-04-05,7379358,18118,1906961
Asia,Laos,2022-04-06,7379358,29823,1936784
Asia,Laos,2022-04-07,7379358,49727,1986511
Asia,Laos,2022-04-26,7379358,32269,2018780
Asia,Laos,2022-05-04,7379358,11603,2030383
Europe,Latvia,2020-12-16,1866934,1,1
Europe,Latvia,2020-12-17,1866934,1,2
Europe,Latvia,2020-12-18,1866934,4,6
Europe,Latvia,2020-12-21,1866934,4,10
Europe,Latvia,2020-12-22,1866934,5,15
Europe,Latvia,2020-12-23,1866934,4,19
Europe,Latvia,2020-12-24,1866934,3,22
Europe,Latvia,2020-12-27,1866934,5,27
Europe,Latvia,2020-12-28,1866934,606,633
Europe,Latvia,2020-12-29,1866934,879,1512
Europe,Latvia,2020-12-30,1866934,802,2314
Europe,Latvia,2020-12-31,1866934,7,2321
Europe,Latvia,2021-01-01,1866934,7,2328
Europe,Latvia,2021-01-02,1866934,2,2330
Europe,Latvia,2021-01-03,1866934,4,2334
Europe,Latvia,2021-01-04,1866934,709,3043
Europe,Latvia,2021-01-05,1866934,897,3940
Europe,Latvia,2021-01-06,1866934,784,4724
Europe,Latvia,2021-01-07,1866934,813,5537
Europe,Latvia,2021-01-08,1866934,921,6458
Europe,Latvia,2021-01-09,1866934,311,6769
Europe,Latvia,2021-01-10,1866934,338,7107
Europe,Latvia,2021-01-11,1866934,1377,8484
Europe,Latvia,2021-01-12,1866934,1641,10125
Europe,Latvia,2021-01-13,1866934,1524,11649
Europe,Latvia,2021-01-14,1866934,1846,13495
Europe,Latvia,2021-01-15,1866934,1881,15376
Europe,Latvia,2021-01-16,1866934,676,16052
Europe,Latvia,2021-01-17,1866934,127,16179
Europe,Latvia,2021-01-18,1866934,860,17039
Europe,Latvia,2021-01-19,1866934,889,17928
Europe,Latvia,2021-01-20,1866934,790,18718
Europe,Latvia,2021-01-21,1866934,295,19013
Europe,Latvia,2021-01-22,1866934,232,19245
Europe,Latvia,2021-01-23,1866934,136,19381
Europe,Latvia,2021-01-24,1866934,5,19386
Europe,Latvia,2021-01-25,1866934,683,20069
Europe,Latvia,2021-01-26,1866934,872,20941
Europe,Latvia,2021-01-27,1866934,836,21777
Europe,Latvia,2021-01-28,1866934,796,22573
Europe,Latvia,2021-01-29,1866934,969,23542
Europe,Latvia,2021-01-30,1866934,321,23863
Europe,Latvia,2021-01-31,1866934,350,24213
Europe,Latvia,2021-02-01,1866934,1199,25412
Europe,Latvia,2021-02-02,1866934,1830,27242
Europe,Latvia,2021-02-03,1866934,1637,28879
Europe,Latvia,2021-02-04,1866934,1517,30396
Europe,Latvia,2021-02-05,1866934,1678,32074
Europe,Latvia,2021-02-06,1866934,579,32653
Europe,Latvia,2021-02-07,1866934,133,32786
Europe,Latvia,2021-02-08,1866934,422,33208
Europe,Latvia,2021-02-09,1866934,194,33402
Europe,Latvia,2021-02-10,1866934,655,34057
Europe,Latvia,2021-02-11,1866934,1804,35861
Europe,Latvia,2021-02-12,1866934,1753,37614
Europe,Latvia,2021-02-13,1866934,410,38024
Europe,Latvia,2021-02-14,1866934,31,38055
Europe,Latvia,2021-02-15,1866934,887,38942
Europe,Latvia,2021-02-16,1866934,1407,40349
Europe,Latvia,2021-02-17,1866934,2024,42373
Europe,Latvia,2021-02-18,1866934,1568,43941
Europe,Latvia,2021-02-19,1866934,1388,45329
Europe,Latvia,2021-02-20,1866934,762,46091
Europe,Latvia,2021-02-21,1866934,819,46910
Europe,Latvia,2021-02-22,1866934,1801,48711
Europe,Latvia,2021-02-23,1866934,2431,51142
Europe,Latvia,2021-02-24,1866934,4341,55483
Europe,Latvia,2021-02-25,1866934,4217,59700
Europe,Latvia,2021-02-26,1866934,3408,63108
Europe,Latvia,2021-02-27,1866934,605,63713
Europe,Latvia,2021-02-28,1866934,140,63853
Europe,Latvia,2021-03-01,1866934,1783,65636
Europe,Latvia,2021-03-02,1866934,2193,67829
Europe,Latvia,2021-03-03,1866934,4168,71997
Europe,Latvia,2021-03-04,1866934,6034,78031
Europe,Latvia,2021-03-05,1866934,4854,82885
Europe,Latvia,2021-03-06,1866934,799,83684
Europe,Latvia,2021-03-07,1866934,96,83780
Europe,Latvia,2021-03-08,1866934,1724,85504
Europe,Latvia,2021-03-09,1866934,2379,87883
Europe,Latvia,2021-03-10,1866934,2507,90390
Europe,Latvia,2021-03-11,1866934,2683,93073
Europe,Latvia,2021-03-12,1866934,5016,98089
Europe,Latvia,2021-03-13,1866934,942,99031
Europe,Latvia,2021-03-14,1866934,81,99112
Europe,Latvia,2021-03-15,1866934,3773,102885
Europe,Latvia,2021-03-16,1866934,224,103109
Europe,Latvia,2021-03-17,1866934,200,103309
Europe,Latvia,2021-03-18,1866934,305,103614
Europe,Latvia,2021-03-19,1866934,786,104400
Europe,Latvia,2021-03-20,1866934,433,104833
Europe,Latvia,2021-03-21,1866934,46,104879
Europe,Latvia,2021-03-22,1866934,2718,107597
Europe,Latvia,2021-03-23,1866934,5585,113182
Europe,Latvia,2021-03-24,1866934,6213,119395
Europe,Latvia,2021-03-25,1866934,5425,124820
Europe,Latvia,2021-03-26,1866934,4036,128856
Europe,Latvia,2021-03-27,1866934,610,129466
Europe,Latvia,2021-03-28,1866934,43,129509
Europe,Latvia,2021-03-29,1866934,2146,131655
Europe,Latvia,2021-03-30,1866934,5056,136711
Europe,Latvia,2021-03-31,1866934,5833,142544
Europe,Latvia,2021-04-01,1866934,4213,146757
Europe,Latvia,2021-04-02,1866934,599,147356
Europe,Latvia,2021-04-03,1866934,3407,150763
Europe,Latvia,2021-04-04,1866934,1635,152398
Europe,Latvia,2021-04-05,1866934,2888,155286
Europe,Latvia,2021-04-06,1866934,5441,160727
Europe,Latvia,2021-04-07,1866934,9292,170019
Europe,Latvia,2021-04-08,1866934,7123,177142
Europe,Latvia,2021-04-09,1866934,4951,182093
Europe,Latvia,2021-04-10,1866934,1713,183806
Europe,Latvia,2021-04-11,1866934,109,183915
Europe,Latvia,2021-04-12,1866934,2448,186363
Europe,Latvia,2021-04-13,1866934,3759,190122
Europe,Latvia,2021-04-14,1866934,6364,196486
Europe,Latvia,2021-04-15,1866934,5987,202473
Europe,Latvia,2021-04-16,1866934,9162,211635
Europe,Latvia,2021-04-17,1866934,6284,217919
Europe,Latvia,2021-04-18,1866934,940,218859
Europe,Latvia,2021-04-19,1866934,4029,222888
Europe,Latvia,2021-04-20,1866934,7444,230332
Europe,Latvia,2021-04-21,1866934,10259,240591
Europe,Latvia,2021-04-22,1866934,9910,250501
Europe,Latvia,2021-04-23,1866934,10837,261338
Europe,Latvia,2021-04-24,1866934,6238,267576
Europe,Latvia,2021-04-25,1866934,1403,268979
Europe,Latvia,2021-04-26,1866934,4602,273581
Europe,Latvia,2021-04-27,1866934,7558,281139
Europe,Latvia,2021-04-28,1866934,14785,295924
Europe,Latvia,2021-04-29,1866934,14428,310352
Europe,Latvia,2021-04-30,1866934,11578,321930
Europe,Latvia,2021-05-01,1866934,6858,328788
Europe,Latvia,2021-05-02,1866934,1619,330407
Europe,Latvia,2021-05-03,1866934,2983,333390
Europe,Latvia,2021-05-04,1866934,8889,342279
Europe,Latvia,2021-05-05,1866934,16788,359067
Europe,Latvia,2021-05-06,1866934,21690,380757
Europe,Latvia,2021-05-07,1866934,20070,400827
Europe,Latvia,2021-05-08,1866934,12351,413178
Europe,Latvia,2021-05-09,1866934,1641,414819
Europe,Latvia,2021-05-10,1866934,9516,424335
Europe,Latvia,2021-05-11,1866934,18053,442388
Europe,Latvia,2021-05-12,1866934,22630,465018
Europe,Latvia,2021-05-13,1866934,22058,487076
Europe,Latvia,2021-05-14,1866934,21421,508497
Europe,Latvia,2021-05-15,1866934,13359,521856
Europe,Latvia,2021-05-16,1866934,5048,526904
Europe,Latvia,2021-05-17,1866934,11693,538597
Europe,Latvia,2021-05-18,1866934,16937,555534
Europe,Latvia,2021-05-19,1866934,22591,578125
Europe,Latvia,2021-05-20,1866934,20892,599017
Europe,Latvia,2021-05-21,1866934,20183,619200
Europe,Latvia,2021-05-22,1866934,12398,631598
Europe,Latvia,2021-05-23,1866934,2851,634449
Europe,Latvia,2021-05-24,1866934,11712,646161
Europe,Latvia,2021-05-25,1866934,20609,666770
Europe,Latvia,2021-05-26,1866934,21994,688764
Europe,Latvia,2021-05-27,1866934,22013,710777
Europe,Latvia,2021-05-28,1866934,24842,735619
Europe,Latvia,2021-05-29,1866934,11888,747507
Europe,Latvia,2021-05-30,1866934,4156,751663
Europe,Latvia,2021-05-31,1866934,13048,764711
Europe,Latvia,2021-06-01,1866934,21282,785993
Europe,Latvia,2021-06-02,1866934,22020,808013
Europe,Latvia,2021-06-03,1866934,21860,829873
Europe,Latvia,2021-06-04,1866934,20021,849894
Europe,Latvia,2021-06-05,1866934,11283,861177
Europe,Latvia,2021-06-06,1866934,5235,866412
Europe,Latvia,2021-06-07,1866934,14879,881291
Europe,Latvia,2021-06-08,1866934,18145,899436
Europe,Latvia,2021-06-09,1866934,18396,917832
Europe,Latvia,2021-06-10,1866934,17025,934857
Europe,Latvia,2021-06-11,1866934,17369,952226
Europe,Latvia,2021-06-12,1866934,8287,960513
Europe,Latvia,2021-06-13,1866934,1656,962169
Europe,Latvia,2021-06-14,1866934,10406,972575
Europe,Latvia,2021-06-15,1866934,12966,985541
Europe,Latvia,2021-06-16,1866934,15925,1001466
Europe,Latvia,2021-06-17,1866934,13274,1014740
Europe,Latvia,2021-06-18,1866934,17300,1032040
Europe,Latvia,2021-06-19,1866934,8488,1040528
Europe,Latvia,2021-06-20,1866934,3500,1044028
Europe,Latvia,2021-06-21,1866934,12409,1056437
Europe,Latvia,2021-06-22,1866934,10266,1066703
Europe,Latvia,2021-06-23,1866934,380,1067083
Europe,Latvia,2021-06-24,1866934,124,1067207
Europe,Latvia,2021-06-25,1866934,3034,1070241
Europe,Latvia,2021-06-26,1866934,3235,1073476
Europe,Latvia,2021-06-27,1866934,2295,1075771
Europe,Latvia,2021-06-28,1866934,15516,1091287
Europe,Latvia,2021-06-29,1866934,14435,1105722
Europe,Latvia,2021-06-30,1866934,14772,1120494
Europe,Latvia,2021-07-01,1866934,11813,1132307
Europe,Latvia,2021-07-02,1866934,12457,1144764
Europe,Latvia,2021-07-03,1866934,8644,1153408
Europe,Latvia,2021-07-04,1866934,2236,1155644
Europe,Latvia,2021-07-05,1866934,7756,1163400
Europe,Latvia,2021-07-06,1866934,8943,1172343
Europe,Latvia,2021-07-07,1866934,10202,1182545
Europe,Latvia,2021-07-08,1866934,8709,1191254
Europe,Latvia,2021-07-09,1866934,11343,1202597
Europe,Latvia,2021-07-10,1866934,8080,1210677
Europe,Latvia,2021-07-11,1866934,2074,1212751
Europe,Latvia,2021-07-12,1866934,6503,1219254
Europe,Latvia,2021-07-13,1866934,6653,1225907
Europe,Latvia,2021-07-14,1866934,5922,1231829
Europe,Latvia,2021-07-15,1866934,4831,1236660
Europe,Latvia,2021-07-16,1866934,5709,1242369
Europe,Latvia,2021-07-17,1866934,3672,1246041
Europe,Latvia,2021-07-18,1866934,1279,1247320
Europe,Latvia,2021-07-19,1866934,5122,1252442
Europe,Latvia,2021-07-20,1866934,6823,1259265
Europe,Latvia,2021-07-21,1866934,7400,1266665
Europe,Latvia,2021-07-22,1866934,6564,1273229
